1landmass,2zone,3area,population,language,bars,stripes,colours,red,green,blue,gold,white,black,orange,circles,crosses,saltires,quarters,sunstars,crescent,triangle,icon,animate,text,mainhue_black,mainhue_blue,mainhue_brown,mainhue_gold,mainhue_green,mainhue_orange,mainhue_red,mainhue_white,topleft_black,topleft_blue,topleft_gold,topleft_green,topleft_orange,topleft_red,topleft_white,botright_black,botright_blue,botright_brown,botright_gold,botright_green,botright_orange,botright_red,botright_white
0.8,0.0,0.010534773680921346,0.002976190476190476,1.0,0.0,0.21428571428571427,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6000000000000001,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.4000000000000001,0.0,0.013436300330327649,0.05654761904761904,0.5555555555555556,0.6000000000000001,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.4000000000000001,0.0,0.00013391661458798322,0.0,0.3333333333333333,0.0,0.21428571428571427,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.8,0.0,0.028925988751004376,0.015873015873015872,1.0,0.0,0.21428571428571427,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.6000000000000001,0.0,0.010534773680921346,0.012896825396825396,1.0,0.0,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6000000000000001,1.0,0.019953575573609498,0.01984126984126984,0.7777777777777777,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6000000000000001,0.3333333333333333,8.927774305865548e-05,0.000992063492063492,0.0,0.0,0.2857142857142857,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.6000000000000001,0.0,0.002544415677171681,0.001984126984126984,0.2222222222222222,0.0,0.3571428571428571,0.42857142857142855,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.2,0.6666666666666667,0.01816802071243639,0.002976190476190476,0.1111111111111111,0.0,0.21428571428571427,0.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.02,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.6000000000000001,1.0,0.00017855548611731096,0.0,0.5555555555555556,0.2,0.14285714285714285,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.4000000000000001,0.0,0.004954914739755379,0.008928571428571428,0.4444444444444445,0.0,0.21428571428571427,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.8,0.0,0.014864744219266137,0.012896825396825396,1.0,0.0,1.0,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.6000000000000001,0.3333333333333333,0.0007588608159985715,0.000992063492063492,1.0,0.0,0.3571428571428571,0.8571428571428572,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2,1.0,0.009597357378805463,0.000992063492063492,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4000000000000001,0.0,0.0012945272743505045,0.002976190476190476,0.5555555555555556,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6000000000000001,0.3333333333333333,0.015266494063030087,0.001984126984126984,1.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.4000000000000001,0.0,0.00138380501740916,0.00992063492063492,0.5555555555555556,0.6000000000000001,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2,1.0,0.0407106508347469,0.01488095238095238,0.1111111111111111,0.0,0.21428571428571427,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.8,0.0,0.009463440764217481,0.000992063492063492,0.7777777777777777,0.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.4000000000000001,1.0,4.463887152932774e-05,0.0,0.5555555555555556,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.4000000000000001,0.0,0.00415141505222748,0.010912698412698412,0.8888888888888888,0.0,0.21428571428571427,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.8,0.0,4.463887152932774e-05,0.002976190476190476,0.6666666666666665,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.2,0.6666666666666667,0.0005356664583519329,0.0,0.0,0.0,0.0,0.7142857142857142,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.6000000000000001,0.0,0.026024462101598072,0.016865079365079364,1.0,0.0,0.3571428571428571,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,1.0,0.0033925542362289083,0.001984126984126984,0.1111111111111111,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.4000000000000001,0.0,0.0004017498437639496,0.000992063492063492,0.5555555555555556,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8,0.0,0.019417909115257568,0.013888888888888888,0.7777777777777777,0.0,0.21428571428571427,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.6000000000000001,0.3333333333333333,0.033613070261583784,0.005952380952380952,1.0,0.6000000000000001,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.6000000000000001,0.0,0.027810016962771182,0.001984126984126984,1.0,0.2,0.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.4000000000000001,0.0,0.010579412552450674,0.021825396825396824,0.5555555555555556,0.6000000000000001,0.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4000000000000001,0.0,0.011427551111507901,0.021825396825396824,0.5555555555555556,0.0,0.21428571428571427,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8,0.0,1.0,0.2718253968253968,0.4444444444444445,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,0.005713775555753951,0.002976190476190476,0.1111111111111111,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6000000000000001,0.0,0.0545487010088385,0.030753968253968252,1.0,0.0,0.21428571428571427,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.6000000000000001,0.0,0.07856441389161682,0.002976190476190476,0.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.8,0.0,0.0029461655209356307,0.01488095238095238,1.0,0.4,0.0,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.8,0.0,0.03486295866440496,0.04464285714285714,0.8888888888888888,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.0,1.0,0.004999553611284707,0.003968253968253968,0.1111111111111111,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0000000000000002,0.3333333333333333,0.0,0.0,1.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0000000000000002,0.3333333333333333,0.08499241139184001,0.15575396825396826,1.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.4000000000000001,0.0,0.0,0.0,0.5555555555555556,0.4,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.6000000000000001,1.0,0.008749218819748238,0.005952380952380952,0.2222222222222222,0.6000000000000001,0.0,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.6000000000000001,0.3333333333333333,0.040398178734041605,0.027777777777777776,1.0,0.0,0.0,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.2,0.6666666666666667,0.12396214623694313,0.027777777777777776,0.1111111111111111,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.8,0.0,4.463887152932774e-05,0.0,0.7777777777777777,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4000000000000001,0.0,0.015043299705383447,0.00496031746031746,0.8888888888888888,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0,1.0,0.0008481385590572271,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6000000000000001,1.0,0.014418355503972859,0.006944444444444444,0.2222222222222222,0.6000000000000001,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.8,0.0,0.0004463887152932774,0.002976190476190476,0.7777777777777777,0.0,0.14285714285714285,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.8,0.0,0.008258191232925632,0.00992063492063492,0.7777777777777777,0.0,0.21428571428571427,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.2,0.6666666666666667,0.057360949915186143,0.013888888888888888,0.1111111111111111,0.6000000000000001,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.4000000000000001,0.0,0.0018301937327024373,0.005952380952380952,0.3333333333333333,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
