surgery,Age,rectal_temperature,pulse,respiratory_rate,temperature_of_extremities,peripheral_pulse,mucous_membranes,capillary_refill_time,pain,peristalsis,abdominal_distension,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_PH,rectal_examination_-_feces,abdomen,packed_cell_volume,total_protein,abdominocentesis_appearance,abdomcentesis_total_protein,outcome,site_of_lesion,type_of_lesion,subtype_of_lesion,pathology_cp_data
1.0,0.0,0.48148148148148184,0.06493506493506496,0.1931818181818182,0.4521452145214521,0.0,0.0,0.0,0.75,0.6666666666666667,0.3333333333333333,0.0,0.0,0.5283091787439614,1.0,0.6788888888888889,0.4647887323943662,0.7666277712952159,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.518518518518519,0.2207792207792208,0.22727272727272727,0.0,0.0,0.0,0.0,0.5,0.0,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,0.75,0.6338028169014084,0.061843640606767794,0.5,0.65,0.0,0.053709559717830216,0.0,0.0,0.0
1.0,0.0,0.5063792889879846,0.26465785676311987,0.04545454545454544,0.0,0.0,0.2,0.0,0.25,0.0,0.3333333333333333,1.0,0.0,0.5283091787439614,0.0,0.5,0.5633802816901409,0.04900816802800467,0.5,0.28481203007518796,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.48148148148148184,0.5064935064935066,0.5909090909090909,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.0,0.75,0.6666666666666667,0.6666666666666667,0.5,0.3042553191489362,0.5283091787439614,0.6666666666666667,0.75,0.5867154589166418,0.25053765371151604,1.0,0.28481203007518796,0.0,0.05363658477256142,0.0,0.0,1.0
0.0,1.0,0.7037037037037042,0.7532467532467533,0.9999999999999999,0.4521452145214521,0.32046783625730996,0.366875,0.1515151515151515,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5867154589166418,0.25053765371151604,0.5229885057471264,0.28481203007518796,0.5,0.051398686450985165,0.0,0.0,1.0
1.0,1.0,0.7592592592592595,0.3506493506493507,0.25,0.4521452145214521,0.32046783625730996,0.366875,0.0,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.33802816901408456,0.019836639439906656,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.26465785676311987,0.2559305172941537,0.4521452145214521,0.32046783625730996,0.366875,0.1515151515151515,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5867154589166418,0.25053765371151604,0.5229885057471264,0.28481203007518796,0.5,0.10459742155193384,0.0,0.0,1.0
0.0,0.0,0.2962962962962967,0.09090909090909094,0.04545454545454544,0.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,0.25,0.5070422535211268,0.03967327887981331,1.0,0.79,0.0,0.053709559717830216,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.31168831168831174,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.4000000000000001,0.0,0.4770491803278688,0.6666666666666667,0.4081408140814082,0.5,0.0,0.5283091787439614,0.5930555555555557,0.75,0.5492957746478873,0.6849474912485414,0.5229885057471264,0.19,1.0,0.053733884699586475,0.0,0.0,1.0
0.0,0.0,0.5,0.2337662337662338,0.04545454545454544,0.6666666666666667,0.6666666666666667,0.8,0.0,0.5,0.6666666666666667,0.0,0.5,0.0,0.2666666666666667,0.3333333333333333,1.0,0.5633802816901409,0.03150525087514586,0.5,0.35000000000000003,0.0,0.05166626125030406,0.0,0.0,0.0
0.0,0.0,0.48148148148148184,0.038961038961038974,0.09090909090909091,0.6666666666666667,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.13333333333333333,0.6666666666666667,0.6788888888888889,0.4647887323943662,0.8366394399066511,0.5,0.09,1.0,0.07567501824373632,0.0,0.0,1.0
1.0,0.0,0.48148148148148184,0.19480519480519481,0.2727272727272727,0.0,0.0,0.366875,0.0,0.5,0.6666666666666667,0.4081408140814082,0.0,0.0,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.647887323943662,0.04317386231038507,0.0,0.09,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.48148148148148184,0.12987012987012986,0.31818181818181823,0.4521452145214521,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.6666666666666667,0.6788888888888889,0.4929577464788733,0.03850641773628938,0.0,0.52,0.0,0.20432984675261495,0.0,0.0,0.0
1.0,0.0,0.666666666666667,0.3506493506493507,0.04545454545454544,0.6666666666666667,0.0,0.8,0.0,0.25,1.0,0.3333333333333333,0.0,0.5,0.8,0.5930555555555557,0.75,0.8169014084507042,0.03033838973162195,0.5,0.21000000000000002,0.5,0.053709559717830216,0.0,0.0,0.0
0.0,0.0,0.6111111111111116,0.19480519480519481,0.2727272727272727,1.0,0.6666666666666667,0.2,0.5,0.75,1.0,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,1.0,0.6901408450704225,0.7082847141190198,1.0,0.19,1.0,0.0779615665288251,0.0,0.0,1.0
0.0,1.0,0.518518518518519,0.31168831168831174,0.5909090909090909,1.0,1.0,1.0000000000000002,0.1515151515151515,0.5,0.6666666666666667,0.6666666666666667,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.7746478873239436,0.029171528588098017,1.0,0.30000000000000004,0.5,0.034054974458769156,0.0,0.0,0.0
1.0,1.0,0.48148148148148184,0.4025974025974027,0.22727272727272727,0.0,0.0,0.2,0.0,0.0,0.6666666666666667,0.3333333333333333,1.0,0.3042553191489362,0.8266666666666667,0.5930555555555557,0.6788888888888889,0.4647887323943662,0.03267211201866978,0.0,0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7037037037037042,0.5844155844155845,0.13636363636363638,1.0,0.6666666666666667,0.8,0.5,0.25,0.6666666666666667,0.6666666666666667,0.0,1.0,0.5283091787439614,0.5930555555555557,0.75,0.7887323943661971,0.06417736289381565,1.0,0.28481203007518796,0.5,0.05363658477256142,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.19480519480519481,0.31818181818181823,0.6666666666666667,0.0,0.4000000000000001,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,0.5283091787439614,0.6666666666666667,0.75,0.3098591549295775,0.8016336056009334,0.5,0.09,0.0,0.053709559717830216,0.0,0.0,1.0
1.0,0.0,0.44444444444444375,0.07792207792207795,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.6666666666666667,0.5,0.4507042253521127,0.0338389731621937,0.5229885057471264,0.28481203007518796,0.0,0.10031622476283143,0.0,0.0,1.0
1.0,0.0,0.5063792889879846,0.14285714285714285,0.09090909090909091,0.0,0.32046783625730996,0.4000000000000001,0.0,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.5,1.0,0.6,0.5930555555555557,0.6788888888888889,0.7183098591549295,0.04550758459743291,0.5229885057471264,0.28481203007518796,0.0,0.05166626125030406,0.0,0.0,1.0
1.0,0.0,0.44444444444444375,0.19480519480519481,0.38636363636363635,0.4521452145214521,0.32046783625730996,0.366875,0.0,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5867154589166418,0.25053765371151604,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.24675324675324678,0.06818181818181818,0.4521452145214521,0.32046783625730996,0.6000000000000001,0.0,0.75,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.0,0.43999999999999995,0.5930555555555557,0.6788888888888889,0.5867154589166418,0.25053765371151604,0.5,0.26999999999999996,0.5,0.10228654828508879,0.0,0.0,0.0
0.0,0.0,0.5370370370370363,0.07792207792207795,0.1818181818181818,0.4521452145214521,0.32046783625730996,0.366875,0.0,0.4770491803278688,0.6360759493670887,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5070422535211268,0.060676779463243874,0.5229885057471264,0.28481203007518796,0.5,0.17302359523230357,0.0,0.0,1.0
0.0,0.0,0.6111111111111116,0.29870129870129875,0.2559305172941537,0.0,0.0,0.8,0.5,0.5,0.6666666666666667,0.3333333333333333,0.5,0.5,0.5283091787439614,1.0,0.75,0.647887323943662,0.05484247374562427,0.5229885057471264,0.28481203007518796,0.0,0.053709559717830216,0.0,0.0,0.0
0.0,0.0,0.40740740740740744,0.2207792207792208,0.14772727272727273,0.0,0.0,0.2,0.0,0.25,0.6666666666666667,0.0,0.0,0.0,0.5283091787439614,0.3333333333333333,1.0,0.5070422535211268,0.04317386231038507,0.0,0.28481203007518796,0.0,0.10228654828508879,0.0,0.0,0.0
1.0,0.0,0.48148148148148184,0.16883116883116883,0.40909090909090906,0.6666666666666667,0.6666666666666667,0.4000000000000001,0.1515151515151515,0.4770491803278688,0.0,0.0,0.5,0.0,0.5283091787439614,1.0,0.6788888888888889,0.6056338028169014,0.7782963827304551,0.5,0.09,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.518518518518519,0.29870129870129875,0.2559305172941537,0.3333333333333333,0.6666666666666667,0.2,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.5,0.6666666666666667,0.0,1.0,0.4366197183098592,0.03733955659276546,0.5,0.08000000000000002,0.0,0.0779615665288251,0.0,0.0,0.0
1.0,0.0,0.3333333333333339,0.27272727272727276,0.1818181818181818,0.6666666666666667,0.3333333333333333,0.6000000000000001,0.5,0.75,0.6666666666666667,0.6666666666666667,1.0,0.0,0.5283091787439614,1.0,0.75,0.5633802816901409,0.25053765371151604,1.0,0.32,1.0,0.053709559717830216,0.0,0.0,0.0
1.0,0.0,0.5063792889879846,0.4805194805194805,0.1818181818181818,1.0,0.6666666666666667,0.4000000000000001,0.5,0.75,1.0,0.6666666666666667,0.36919831223628696,1.0,0.5283091787439614,0.5930555555555557,0.25,0.9718309859154929,0.059509918319719954,0.5229885057471264,0.28481203007518796,1.0,0.17297494526879106,0.0,0.0,1.0
0.0,0.0,0.37037037037037024,0.3506493506493507,0.31818181818181823,0.0,0.32046783625730996,0.4000000000000001,0.5,0.5,0.6666666666666667,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,1.0,0.5867154589166418,0.25053765371151604,1.0,0.28481203007518796,0.5,0.17535879348090488,0.0,0.0,0.0
0.0,1.0,0.5063792889879846,0.6363636363636365,0.31818181818181823,0.6666666666666667,0.6666666666666667,0.6000000000000001,0.5,0.75,1.0,0.6666666666666667,1.0,0.3042553191489362,0.5283091787439614,1.0,1.0,0.6901408450704225,0.05250875145857643,1.0,0.46,0.5,0.034054974458769156,0.0,0.0,0.0
0.0,0.0,0.4259259259259265,0.32467532467532473,0.2559305172941537,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.0,1.0,1.0,0.0,0.5,1.0,0.5283091787439614,0.6666666666666667,0.0,0.647887323943662,0.603267211201867,1.0,0.19,0.0,0.10231087326684506,0.0,0.0,1.0
0.0,0.0,0.2962962962962967,0.2337662337662338,0.13636363636363638,0.0,0.6666666666666667,0.2,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,0.3042553191489362,0.5283091787439614,0.0,1.0,0.4366197183098592,0.04200700116686115,0.5,0.28481203007518796,0.5,0.7567501824373631,0.0,0.0,1.0
1.0,0.0,0.5370370370370363,0.15584415584415584,0.11363636363636365,0.6666666666666667,0.0,0.2,0.0,0.25,0.6666666666666667,0.3333333333333333,0.36919831223628696,1.0,0.5866666666666668,0.5930555555555557,0.75,0.5633802816901409,0.04550758459743291,1.0,0.28481203007518796,0.0,0.05166626125030406,0.0,0.0,0.0
0.0,0.0,0.5063792889879846,0.06493506493506496,0.2559305172941537,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.5283091787439614,0.5930555555555557,1.0,0.4929577464788733,0.6149358226371062,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
0.0,1.0,0.5,0.6883116883116884,0.4545454545454545,0.6666666666666667,0.6666666666666667,0.4000000000000001,0.0,1.0,0.0,0.6666666666666667,0.5,0.5,0.45333333333333337,0.3333333333333333,0.6788888888888889,0.4084507042253521,0.018669778296382736,0.5,0.27999999999999997,0.5,0.05363658477256142,0.0,0.0,0.0
0.0,0.0,0.5925925925925934,0.11688311688311687,0.04545454545454544,0.4521452145214521,0.32046783625730996,0.0,0.1515151515151515,0.0,0.0,0.4081408140814082,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.4507042253521127,0.7432905484247374,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.5,0.09090909090909094,0.36363636363636365,0.3333333333333333,0.0,0.4000000000000001,0.0,0.5,0.6666666666666667,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.5,0.4366197183098592,0.04084014002333722,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.48148148148148184,0.07792207792207795,0.04545454545454544,0.6666666666666667,0.32046783625730996,0.4000000000000001,0.0,0.0,0.6360759493670887,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.25,0.4647887323943662,0.029171528588098017,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
0.0,0.0,0.5,0.14285714285714285,0.1818181818181818,0.0,0.0,0.8,0.0,0.75,0.6666666666666667,0.0,0.5,1.0,0.8,0.0,0.6788888888888889,0.704225352112676,0.04900816802800467,0.5,0.25,0.5,0.0513743614692289,0.0,0.0,0.0
0.0,0.0,0.44444444444444375,0.11688311688311687,0.22727272727272727,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.3042553191489362,0.5283091787439614,0.0,0.0,0.5915492957746479,0.03033838973162195,0.5,0.6900000000000001,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4629629629629628,0.3766233766233767,0.1818181818181818,0.0,0.0,0.2,0.0,0.25,0.3333333333333333,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,0.0,0.4647887323943662,0.6149358226371062,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.3148148148148149,0.3506493506493507,0.36363636363636365,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.0,0.25,1.0,1.0,1.0,0.5,0.13333333333333333,1.0,1.0,0.9999999999999999,0.9066511085180864,0.5229885057471264,0.28481203007518796,1.0,0.034054974458769156,0.0,0.0,1.0
0.0,0.0,0.3333333333333339,0.19480519480519481,0.2559305172941537,0.3333333333333333,0.0,0.0,0.0,0.5,0.6666666666666667,0.6666666666666667,0.5,0.0,0.5283091787439614,1.0,1.0,0.5492957746478873,0.03850641773628938,0.5229885057471264,0.28481203007518796,0.0,0.053733884699586475,0.0,0.0,1.0
1.0,0.0,0.518518518518519,0.11688311688311687,0.2559305172941537,0.3333333333333333,0.32046783625730996,0.0,0.5,0.5,0.6666666666666667,0.0,0.5,0.0,0.5283091787439614,0.5930555555555557,0.25,0.4225352112676057,0.03850641773628938,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
1.0,0.0,0.5925925925925934,0.11688311688311687,0.13636363636363638,0.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.5,0.0,0.5283091787439614,0.6666666666666667,0.25,0.647887323943662,0.04667444574095683,0.0,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,0.0
1.0,0.0,0.7407407407407405,0.5194805194805194,0.3068181818181819,1.0,0.6666666666666667,1.0000000000000002,0.1515151515151515,0.4770491803278688,0.6666666666666667,0.6666666666666667,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.7183098591549295,0.06301050175029171,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.19480519480519481,0.4545454545454545,0.6666666666666667,0.6666666666666667,0.6000000000000001,0.5,0.75,0.6666666666666667,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.7605633802816901,0.05017502917152859,0.5229885057471264,0.28481203007518796,0.5,0.0779615665288251,0.0,0.0,1.0
1.0,0.0,0.5063792889879846,0.5324675324675325,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.6000000000000001,0.5,1.0,1.0,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,0.6788888888888889,0.5070422535211268,0.023337222870478416,1.0,0.25,0.0,0.009729992702505474,0.0,0.0,0.0
1.0,0.0,0.518518518518519,0.07792207792207795,0.20454545454545456,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.4507042253521127,0.04200700116686115,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
0.0,1.0,0.5740740740740744,0.5844155844155845,0.7045454545454546,0.4521452145214521,0.32046783625730996,0.366875,0.1515151515151515,0.4770491803278688,0.0,0.4081408140814082,0.5,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.4366197183098592,0.5915985997666278,0.0,0.09,0.0,0.10228654828508879,0.43749121080016873,1.0,1.0
1.0,0.0,0.5925925925925934,0.14285714285714285,0.13636363636363638,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,0.5283091787439614,0.0,0.5,0.4507042253521127,0.03850641773628938,0.0,0.49,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4629629629629628,0.27272727272727276,0.2559305172941537,0.0,0.0,0.8,0.5,0.5,0.6666666666666667,0.0,0.0,1.0,0.13333333333333333,0.6666666666666667,0.75,0.7605633802816901,0.8249708284714119,0.0,0.19,0.0,0.056482607638044274,0.0,0.0,1.0
0.0,0.0,0.3333333333333339,0.07792207792207795,0.04545454545454544,0.3333333333333333,0.0,0.0,0.0,0.5,0.6666666666666667,0.6666666666666667,1.0,0.0,0.5283091787439614,1.0,1.0,0.5867154589166418,0.04317386231038507,0.5229885057471264,0.28481203007518796,0.0,0.10031622476283143,0.0,0.0,1.0
1.0,0.0,0.44444444444444375,0.11688311688311687,0.06818181818181818,0.4521452145214521,0.32046783625730996,0.0,0.0,0.5,0.6360759493670887,0.3333333333333333,0.0,1.0,0.5733333333333334,0.0,0.6788888888888889,0.4366197183098592,0.04900816802800467,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,0.0
0.0,1.0,0.518518518518519,0.6103896103896105,0.9090909090909091,0.0,0.6666666666666667,0.2,0.0,0.25,0.6666666666666667,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.6056338028169014,0.05484247374562427,0.0,0.28481203007518796,0.0,0.2286548285088786,0.0,0.0,0.0
1.0,0.0,0.3888888888888893,0.09090909090909094,0.13636363636363638,0.0,0.0,0.4000000000000001,0.0,0.4770491803278688,0.0,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.4366197183098592,0.04550758459743291,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.5063792889879846,0.09090909090909094,0.1818181818181818,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.5,0.0,0.5283091787439614,0.5930555555555557,0.0,0.5867154589166418,0.03500583430571762,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.29870129870129875,0.2559305172941537,0.4521452145214521,0.6666666666666667,0.366875,0.1515151515151515,0.4770491803278688,1.0,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,1.0,0.5867154589166418,0.25053765371151604,0.5229885057471264,0.28481203007518796,1.0,0.2705910970566772,0.0,0.0,1.0
1.0,0.0,0.37037037037037024,0.15584415584415584,0.11363636363636365,0.6666666666666667,0.32046783625730996,0.0,0.0,0.5,1.0,0.6666666666666667,0.5,0.5,0.5283091787439614,1.0,1.0,0.36619718309859156,0.04434072345390898,0.5,0.28481203007518796,0.0,0.17297494526879106,0.0,0.0,0.0
0.0,0.0,0.518518518518519,0.19480519480519481,0.25,0.0,0.0,0.4000000000000001,0.0,0.5,0.6666666666666667,0.0,0.5,0.0,0.5283091787439614,0.6666666666666667,0.25,0.6197183098591549,0.7316219369894983,0.5229885057471264,0.28481203007518796,0.0,0.14867428849428363,0.0,0.0,1.0
0.0,0.0,0.40740740740740744,0.06493506493506496,0.2559305172941537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.0,0.5867154589166418,0.25053765371151604,0.5,0.2,0.0,0.7567501824373631,0.0,0.0,0.0
1.0,0.0,0.3888888888888893,0.11688311688311687,0.25,1.0,0.0,0.4000000000000001,0.0,0.4770491803278688,0.3333333333333333,0.0,0.0,0.0,0.5283091787439614,0.0,0.0,0.6197183098591549,0.061843640606767794,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.25974025974025977,0.31818181818181823,0.0,0.32046783625730996,0.4000000000000001,0.5,0.25,0.6666666666666667,0.3333333333333333,0.5,0.3042553191489362,0.5283091787439614,1.0,1.0,0.4507042253521127,0.04667444574095683,0.5229885057471264,0.28481203007518796,0.0,0.7567501824373631,0.0,0.0,1.0
0.0,0.0,0.6111111111111116,0.26465785676311987,0.2559305172941537,0.6666666666666667,0.0,0.4000000000000001,0.0,1.0,1.0,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.4084507042253521,0.03733955659276546,0.5,0.28481203007518796,0.0,0.7567501824373631,0.0,0.0,1.0
1.0,0.0,0.44444444444444375,0.11688311688311687,0.04545454545454544,0.3333333333333333,0.0,0.2,0.0,0.5,0.6360759493670887,0.0,0.5,0.3042553191489362,0.5283091787439614,0.3333333333333333,0.6788888888888889,0.6197183098591549,0.04667444574095683,0.0,0.28481203007518796,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.5063792889879846,0.16883116883116883,0.6818181818181818,0.6666666666666667,0.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.5,0.0,0.5283091787439614,0.0,0.6788888888888889,0.5070422535211268,0.03150525087514586,0.5229885057471264,0.28481203007518796,1.0,0.12663585502310873,0.0,0.0,1.0
0.0,0.0,0.20370370370370416,0.31168831168831174,0.25,0.0,0.32046783625730996,0.0,0.0,1.0,0.6666666666666667,0.0,0.36919831223628696,0.0,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.4225352112676057,0.8366394399066511,0.5,0.09,0.0,0.07569934322549259,0.8595134298973421,0.0,1.0
1.0,0.0,0.5740740740740744,0.2337662337662338,0.22727272727272727,0.6666666666666667,0.6666666666666667,0.366875,0.5,1.0,1.0,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.6666666666666667,1.0,0.5774647887323944,0.059509918319719954,0.5229885057471264,0.28481203007518796,0.5,0.2748722938457796,0.0,0.0,1.0
0.0,1.0,0.5,0.45454545454545453,0.8181818181818182,0.6666666666666667,0.0,0.2,0.0,0.5,1.0,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.4507042253521127,0.028004667444574097,0.5229885057471264,0.28481203007518796,0.0,0.07567501824373632,0.0,0.0,1.0
1.0,0.0,0.5063792889879846,0.26465785676311987,0.36363636363636365,0.6666666666666667,0.0,0.0,0.0,0.5,0.6666666666666667,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5774647887323944,0.7782963827304551,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.3888888888888893,0.09090909090909094,0.022727272727272735,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.3042553191489362,0.5283091787439614,0.6666666666666667,0.5,0.5492957746478873,0.5565927654609102,0.0,0.09,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.518518518518519,0.07792207792207795,0.09090909090909091,0.0,0.0,0.4000000000000001,0.0,0.0,0.6666666666666667,0.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.0,0.6788888888888889,0.4366197183098592,0.661610268378063,0.0,0.09,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.666666666666667,0.5844155844155845,0.2559305172941537,1.0,0.6666666666666667,0.8,0.5,0.25,1.0,0.6666666666666667,0.5,1.0,0.9333333333333333,0.5930555555555557,0.6788888888888889,0.8591549295774648,0.0571761960326721,1.0,0.44999999999999996,0.0,0.12430065677450743,0.0,0.0,1.0
0.0,0.0,0.4259259259259265,0.09090909090909094,0.22727272727272727,0.4521452145214521,1.0,0.4000000000000001,0.5,1.0,1.0,1.0,0.0,0.0,0.5283091787439614,0.6666666666666667,1.0,0.5774647887323944,0.7782963827304551,1.0,0.19,0.0,0.0779615665288251,0.0,0.0,1.0
0.0,0.0,0.44444444444444375,0.14285714285714285,0.1818181818181818,0.0,0.6666666666666667,0.4000000000000001,0.0,0.75,1.0,0.0,0.5,1.0,0.6266666666666667,0.3333333333333333,1.0,0.6197183098591549,0.03850641773628938,0.0,0.36000000000000004,0.5,0.1313549014838239,0.0,0.0,1.0
1.0,0.0,0.3888888888888893,0.06493506493506496,0.2727272727272727,0.6666666666666667,0.0,0.4000000000000001,0.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.0,0.5283091787439614,0.5930555555555557,1.0,0.3943661971830986,0.03617269544924155,0.0,0.1,0.0,0.07599124300656775,0.0,0.0,0.0
1.0,0.0,0.3888888888888893,0.09090909090909094,0.2559305172941537,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.3333333333333333,0.36919831223628696,0.3042553191489362,0.5283091787439614,0.5930555555555557,0.6788888888888889,0.5774647887323944,0.029171528588098017,0.5,0.12999999999999998,0.0,0.07567501824373632,0.0,0.0,0.0
1.0,0.0,0.5063792889879846,0.32467532467532473,0.2727272727272727,0.6666666666666667,0.6666666666666667,0.2,0.0,0.25,0.6666666666666667,0.6666666666666667,0.5,0.0,0.5283091787439614,0.6666666666666667,0.6788888888888889,0.647887323943662,0.8949824970828472,0.5229885057471264,0.28481203007518796,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5063792889879846,0.5844155844155845,0.2559305172941537,1.0,0.6666666666666667,1.0000000000000002,0.5,1.0,1.0,1.0,0.36919831223628696,0.3042553191489362,0.5283091787439614,1.0,1.0,0.7464788732394366,0.014002333722287048,1.0,0.38,0.5,0.0779615665288251,0.0,0.0,0.0
0.0,0.0,0.5,0.09090909090909094,0.011363636363636367,0.6666666666666667,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.5283091787439614,1.0,1.0,0.3802816901408451,0.04667444574095683,0.5229885057471264,0.28481203007518796,0.0,0.12464120651909512,0.0,0.0,1.0
