Rep,Altitude,Rainfall,Frosts,Year,PMCno,DBH,Ht,Surv,Vig,Ins_res,Stem_Fm,Crown_Fm,Brnch_Fm,Abbrev_Cly,Abbrev_Cra,Abbrev_K81,Abbrev_K81a,Abbrev_K82,Abbrev_K83,Abbrev_Lon,Abbrev_Mor,Abbrev_Nga,Abbrev_Paw,Abbrev_Puk,Abbrev_WSh,Abbrev_WSp,Abbrev_Wai,Abbrev_Wak,Abbrev_Wen,Locality_Central_Hawkes_Bay,Locality_Central_Hawkes_Bay_(coastal),Locality_Central_Poverty_Bay,Locality_Central_Wairarapa,Locality_Northern_Hawkes_Bay,Locality_South_Wairarapa,Locality_Southern_Hawkes_Bay,Locality_Southern_Hawkes_Bay_(coastal),Map_Ref_N116_848/985,Map_Ref_N135_382/137,Map_Ref_N141_295/063,Map_Ref_N142_377/957,Map_Ref_N145_874/586,Map_Ref_N146_273/737,Map_Ref_N151_912/221,Map_Ref_N151_922/226,Map_Ref_N158_343/625,Map_Ref_N158_344/626,Map_Ref_N162_081/300,Map_Ref_N162_097/424,Map_Ref_N166_063/197,Map_Ref_N98_539/567,Latitude_39__00,Latitude_39__38,Latitude_39__43,Latitude_39__50,Latitude_40__00,Latitude_40__11,Latitude_40__36,Latitude_40__57,Latitude_41__08,Latitude_41__12,Latitude_41__16,Latitude_82__32,Sp_ag,Sp_am,Sp_br,Sp_bxs,Sp_co,Sp_cr,Sp_el,Sp_fa,Sp_fr,Sp_jo,Sp_ka,Sp_ma,Sp_mn,Sp_nc,Sp_nd,Sp_ni,Sp_ob,Sp_ov,Sp_pa,Sp_pu,Sp_ra,Sp_rd,Sp_re,Sp_ro,Sp_si,Sp_sm,Sp_te
0.09523809523809523,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7816127061698229,0.0004279493456248179,0.3454281567489115,0.11675126903553297,0.4444444444444445,0.7777777777777777,0.4,0.4,0.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7794746487477093,0.00046953243029130496,0.8384131591678762,0.7461928934010151,0.6666666666666665,0.6666666666666666,0.66,0.66,0.6000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.7538179596823459,0.0004595524899713481,0.30237058538945333,0.11675126903553297,0.3333333333333333,0.5555555555555556,0.6000000000000001,0.6000000000000001,0.6000000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.6521739130434783,0.22222222222222232,1.0,0.5,0.7849725106902872,0.00036997064471840167,0.24528301886792453,0.9999999999999999,0.5555555555555556,0.5111111111111111,0.6000000000000001,0.8,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.047619047619047616,1.0,0.38888888888888884,0.0,0.3333333333333144,0.7861942577886378,0.00018961886607918085,0.10691823899371071,0.7461928934010151,0.3333333333333333,0.6666666666666666,0.4,0.4,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,0.34782608695652173,0.05555555555555558,1.0,1.0,0.9981673793524741,0.0005736089507708554,0.49201741654571846,0.5906115090848711,0.57248042645344,0.6437447942695319,0.5991004497751125,0.6408995502248876,0.5682158920539729,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,1.0,0.38888888888888884,0.0,0.3333333333333144,0.41264508246792914,0.00026969600626550156,0.47798742138364786,0.9999999999999999,0.6666666666666665,0.6666666666666666,0.8,0.8,0.7000000000000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.09523809523809523,0.4782608695652174,0.25555555555555554,0.0,0.3333333333333144,0.3842394624312767,0.00016799566205260758,0.34446057087566523,0.23857868020304568,0.3333333333333333,0.4444444444444444,0.8,0.8,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,0.34782608695652173,1.0,1.0,1.0,0.627287528710638,0.0005565004816509293,0.47605224963715537,0.5906115090848711,0.57248042645344,0.6437447942695319,0.5991004497751125,0.6408995502248876,0.5682158920539729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.09523809523809523,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.5433720219914479,6.962196461303256e-05,0.1722302854378326,0.23857868020304568,0.2222222222222222,0.3333333333333333,0.4,0.4,0.6000000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.4782608695652174,0.25555555555555554,0.0,0.3333333333333144,0.777947464874771,0.000514442161731111,0.5660377358490567,0.9999999999999999,1.0,0.8888888888888888,0.6000000000000001,0.6000000000000001,0.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,1.0,0.38888888888888884,0.0,0.3333333333333144,0.7846670739156996,0.00022763768634568327,0.32027092404450896,0.9999999999999999,0.5555555555555556,0.6666666666666666,0.8,0.8,0.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.5,1.0,0.5,0.7785583384239463,0.0006508346794371885,0.6545718432510886,0.08629441624365482,0.5555555555555556,0.7777777777777777,0.7000000000000001,0.6000000000000001,0.6000000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0.3913043478260869,0.16666666666666674,0.0,0.16666666666662877,0.3573610262675626,0.0001905693365858434,0.3763909046927915,0.9999999999999999,0.5555555555555556,0.5555555555555556,0.5599999999999999,0.6000000000000001,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.34782608695652173,0.4444444444444444,0.0,0.5,0.8042150274893098,0.0006106773005306953,0.918722786647315,0.23857868020304568,0.5777777777777777,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,1.0,0.38888888888888884,0.0,0.3333333333333144,0.4859499083689676,0.0004716709889312957,0.4484760522496372,0.7461928934010151,0.5555555555555556,0.8888888888888888,0.4,0.6000000000000001,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.4782608695652174,0.25555555555555554,0.0,0.5,0.7861942577886378,4.871161346645623e-05,0.1683599419448476,0.37055837563451777,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.6000000000000001,0.6000000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,0.13043478260869562,0.0,1.0,0.0,0.4871716554673183,0.0003378922651185403,0.40445089501693277,0.6954314720812181,0.711111111111111,0.6666666666666666,0.66,0.8,0.7000000000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7849725106902872,0.0005096898091977982,0.8814707305273344,0.49238578680203043,0.7777777777777777,0.5555555555555556,0.66,0.66,0.6000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.4782608695652174,0.25555555555555554,0.0,0.3333333333333144,0.8045204642638975,0.00012546210687945801,0.15674891146589265,0.7461928934010151,0.5555555555555556,0.6666666666666666,0.6000000000000001,0.8,0.6000000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.34782608695652173,0.5,1.0,0.5,0.7849725106902872,0.0007306742019968435,0.7039187227866475,0.2893401015228426,0.7999999999999998,0.5111111111111111,0.68,0.8,0.6200000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.09523809523809523,1.0,0.38888888888888884,0.0,0.3333333333333144,0.4089798411728772,4.871161346645623e-05,0.06144170295113692,0.49238578680203043,0.1111111111111111,0.3333333333333333,0.2,0.4,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.38888888888888884,0.0,0.3333333333333144,0.4859499083689676,0.0002333405093856586,0.22496371552975325,0.7461928934010151,0.5555555555555556,0.6666666666666666,0.4,0.6000000000000001,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.6521739130434783,0.22222222222222232,1.0,0.5,0.4859499083689676,0.000546758158957638,0.42331881954523465,0.7461928934010151,0.5555555555555556,0.8888888888888888,0.6000000000000001,0.8,0.6000000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.34782608695652173,0.05555555555555558,1.0,1.0,0.9972510690287112,0.00046525531301132343,0.3913884857281084,0.5906115090848711,0.57248042645344,0.6437447942695319,0.5991004497751125,0.6408995502248876,0.5682158920539729,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.4782608695652174,0.25555555555555554,0.0,0.5,0.0,0.00014708531090603123,0.29366231253023706,0.7461928934010151,0.5555555555555556,0.6666666666666666,0.54,0.6000000000000001,0.6000000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7855833842394625,0.0005396296301576688,0.8040638606676342,0.7461928934010151,0.5555555555555556,0.6666666666666666,0.6000000000000001,0.7000000000000001,0.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.09523809523809523,0.6521739130434783,0.22222222222222232,1.0,0.5,0.839951130116066,0.00027967594658545846,0.2491533623609095,0.7055837563451776,0.7777777777777777,0.8888888888888888,0.5,0.7000000000000001,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.7434331093463654,0.0003409812942651936,0.4000967585873247,0.6243654822335024,0.7777777777777777,0.6666666666666666,0.6000000000000001,0.5,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.09523809523809523,0.34782608695652173,0.5,1.0,0.5,0.7822235797189983,0.000907936951489411,0.6502177068214805,0.49238578680203043,0.7555555555555555,0.7999999999999999,0.6400000000000001,0.7000000000000001,0.48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.5652173913043478,0.6111111111111112,1.0,0.0,0.46426389737324375,0.00022359818669236739,0.30817610062893086,0.5906115090848711,0.3333333333333333,0.4444444444444444,0.6000000000000001,0.8,0.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,0.3913043478260869,0.16666666666666674,0.0,0.16666666666662877,0.4868662186927306,0.000176312278985905,0.1828737300435414,0.8781725888324872,0.6666666666666665,0.3333333333333333,0.8,0.8,0.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.6521739130434783,0.22222222222222232,1.0,0.5,0.777947464874771,0.00013686775295940873,0.1223996129656507,0.9999999999999999,0.5555555555555556,0.6666666666666666,0.4,0.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.5,1.0,0.5,0.7855833842394625,0.0001934207481058311,0.4378326076439284,0.08629441624365482,0.2222222222222222,0.8888888888888888,0.8,0.8,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.5,1.0,0.5,0.4859499083689676,0.0007967319022098915,0.7431059506531206,0.18781725888324874,0.6666666666666665,0.8444444444444443,0.6400000000000001,0.78,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,0.3913043478260869,0.16666666666666674,0.0,0.16666666666662877,0.33384239462431275,0.0002713593296521611,0.4441219158200291,0.37055837563451777,0.5111111111111111,0.7111111111111111,0.5599999999999999,0.6400000000000001,0.6000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.6521739130434783,0.22222222222222232,1.0,0.5,0.452351863164325,0.0005180064261310956,0.3686502177068215,0.9999999999999999,0.711111111111111,0.6666666666666666,0.6400000000000001,0.66,0.52,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7846670739156996,0.000532263483731034,0.9085631349782294,0.49238578680203043,0.7777777777777777,0.6,0.7000000000000001,0.66,0.7000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.4782608695652174,0.25555555555555554,0.0,0.3333333333333144,0.4871716554673183,0.00012237307773280468,0.1867440735365264,0.7461928934010151,0.4888888888888889,0.6666666666666666,0.6000000000000001,0.8,0.6000000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.4444444444444444,0.0,0.5,0.4859499083689676,0.000579074156184165,0.8984034833091439,0.49238578680203043,0.6666666666666665,0.6666666666666666,0.54,0.6000000000000001,0.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.34782608695652173,0.4444444444444444,0.0,0.5,0.7504581551618815,0.0004348402567981215,0.4552491533623609,0.6243654822335024,0.6666666666666665,0.6666666666666666,0.4,0.4,0.30000000000000004,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.34782608695652173,0.5,1.0,0.5,0.7785583384239463,0.00022359818669236739,0.20367682631833578,0.08629441624365482,0.2222222222222222,0.5555555555555556,0.6000000000000001,0.6000000000000001,0.6000000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.047619047619047616,0.4782608695652174,0.25555555555555554,0.0,0.3333333333333144,0.8002443494196702,5.964202429307568e-05,0.07305273343009193,0.7461928934010151,0.4444444444444445,0.4444444444444444,0.66,0.66,0.66,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.4871716554673183,0.0003965838189049534,0.38171262699564584,0.47208121827411165,0.6666666666666665,0.6666666666666666,0.66,0.8,0.6000000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.38888888888888884,0.0,0.3333333333333144,0.7999389126450825,0.00017322324983925168,0.24818577648766327,0.9999999999999999,0.6666666666666665,0.3333333333333333,0.4,0.4,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09523809523809523,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.5452046426389738,0.00031104147330532296,0.3720367682631834,0.9999999999999999,0.9555555555555555,0.6666666666666666,0.7000000000000001,0.7000000000000001,0.6000000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047619047619047616,0.3913043478260869,0.16666666666666674,0.0,0.16666666666662877,0.46518020769700674,0.00014779816378602818,0.21673923560716013,0.005076142131979695,0.3333333333333333,0.4444444444444444,0.6000000000000001,0.6000000000000001,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.09523809523809523,1.0,0.38888888888888884,0.0,0.3333333333333144,0.8032987171655468,0.00012284831298613595,0.15191098209966136,0.7461928934010151,0.3333333333333333,0.6666666666666666,0.4,0.4,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9999999999999998,0.0,0.16666666666666674,1.0,0.16666666666662877,0.7434331093463654,0.0004519487259180476,0.5408805031446542,0.7461928934010151,0.6222222222222222,0.6666666666666666,0.66,0.7000000000000001,0.7000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.047619047619047616,0.4782608695652174,0.25555555555555554,0.0,0.16666666666662877,0.3573610262675626,5.2513495493106476e-05,0.08611514271891631,0.7461928934010151,0.3333333333333333,0.4444444444444444,0.4,0.4,0.6000000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
