duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status_0<=X<200,checking_status_<0,checking_status_>=200,checking_status_no checking,credit_history_all paid,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,savings_status_100<=X<500,savings_status_500<=X<1000,savings_status_<100,savings_status_>=1000,savings_status_no known savings,employment_1<=X<4,employment_4<=X<7,employment_<1,employment_>=7,employment_unemployed,personal_status_female div/dep/mar,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_co applicant,other_parties_guarantor,other_parties_none,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,job_high qualif/self emp/mgmt,job_skilled,job_unemp/unskilled non res,job_unskilled resident,own_telephone_none,own_telephone_yes,foreign_worker_no,foreign_worker_yes
0.6470588235294117,0.41339275888632115,1.0,1.0,0.41071428571428575,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
0.2941176470588235,0.23528117090348852,0.6666666666666667,0.3333333333333333,0.9821428571428572,0.0,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.13235294117647056,0.06377242214152085,0.3333333333333333,1.0,0.8035714285714286,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.2941176470588235,0.14933421371189612,1.0,1.0,0.5357142857142858,0.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
0.058823529411764705,0.17321448222735777,0.0,1.0,0.35714285714285715,0.3333333333333333,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False
0.47058823529411764,0.4184549356223176,1.0,0.3333333333333333,0.10714285714285715,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True
0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.1176470588235294,0.10570045119401342,0.3333333333333333,0.3333333333333333,0.17857142857142855,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.16176470588235292,0.055683944095961266,1.0,0.6666666666666667,0.30357142857142855,0.3333333333333333,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.16176470588235292,0.17018818091779467,1.0,0.3333333333333333,0.16071428571428575,0.0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0.029411764705882346,0.10223396060305931,0.3333333333333333,0.3333333333333333,0.17857142857142855,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.07352941176470588,0.268460437988335,0.3333333333333333,1.0,0.9821428571428572,0.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
0.47058823529411764,0.23131946737096953,1.0,1.0,0.26785714285714285,0.3333333333333333,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.25,0.16644657202597118,0.0,1.0,0.30357142857142855,0.0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.20588235294117646,0.05441839991196214,1.0,1.0,0.75,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0.38235294117647056,0.2213051612193243,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.38235294117647056,0.44767249917464513,0.3333333333333333,0.3333333333333333,0.5357142857142858,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.16176470588235292,0.09513590844062947,1.0,0.3333333333333333,0.28571428571428575,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.20588235294117646,0.04396390447892594,1.0,1.0,0.035714285714285754,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.1176470588235294,0.06850445691647408,1.0,0.0,0.33928571428571425,0.3333333333333333,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.1176470588235294,0.049796412457356665,0.6666666666666667,0.6666666666666667,0.37499999999999994,0.3333333333333333,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True
0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.20588235294117646,0.07252118410916694,0.6666666666666667,1.0,0.0892857142857143,0.0,0.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
0.47058823529411764,0.33311323869263787,1.0,1.0,0.30357142857142855,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.08823529411764706,0.026246285902938263,1.0,1.0,0.48214285714285715,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0.38235294117647056,0.40420380763728403,0.0,1.0,0.7857142857142858,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.007428194123473095,1.0,0.6666666666666667,0.6964285714285714,1.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True
0.20588235294117646,0.08968856608341587,1.0,0.0,0.23214285714285715,0.3333333333333333,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.07352941176470588,0.02971277649389237,1.0,0.6666666666666667,0.8392857142857144,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.1176470588235294,0.03791130185979971,1.0,0.3333333333333333,0.16071428571428575,0.6666666666666667,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.1176470588235294,0.1280400572246066,0.3333333333333333,0.0,0.41071428571428575,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.029411764705882346,0.8058765269065697,0.0,1.0,0.875,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
0.38235294117647056,0.43039506988004844,0.3333333333333333,0.6666666666666667,0.10714285714285715,0.6666666666666667,0.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.030097942115109497,1.0,0.6666666666666667,0.25000000000000006,0.0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
0.1176470588235294,0.04996148343787829,0.6666666666666667,0.0,0.125,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.20588235294117646,0.08880818752063387,1.0,0.3333333333333333,0.19642857142857145,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.06459777704412897,0.6666666666666667,1.0,0.6428571428571428,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.338235294117647,0.17420490811048753,0.6666666666666667,0.3333333333333333,0.14285714285714285,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
0.16176470588235292,0.17156377242214152,0.6666666666666667,1.0,0.07142857142857145,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0.1176470588235294,0.041652910751623196,1.0,0.0,0.0535714285714286,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.6470588235294117,0.5528227137669197,1.0,1.0,0.35714285714285715,0.6666666666666667,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True
0.2941176470588235,0.6223175965665235,0.0,1.0,0.07142857142857145,0.3333333333333333,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
0.029411764705882346,0.014746340926598437,0.6666666666666667,0.0,0.17857142857142855,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.025255860019808517,1.0,1.0,0.6785714285714286,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True
0.16176470588235292,0.07257620776934082,1.0,1.0,0.26785714285714285,0.0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
0.16176470588235292,0.03851656212171234,1.0,0.6666666666666667,0.25000000000000006,0.3333333333333333,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.2941176470588235,0.15951359084406297,1.0,0.0,0.0535714285714286,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
0.029411764705882346,0.3582590513920986,0.0,0.6666666666666667,0.46428571428571425,0.3333333333333333,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.1176470588235294,0.030483107736326624,1.0,1.0,0.33928571428571425,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.037416088918234836,1.0,1.0,0.8214285714285714,1.0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.47058823529411764,0.1140640475404424,1.0,1.0,0.0892857142857143,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.6470588235294117,0.6877407285132606,1.0,0.0,0.32142857142857145,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.6470588235294117,0.358093980411577,0.6666666666666667,0.3333333333333333,0.21428571428571425,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.38235294117647056,0.23841751953339935,0.3333333333333333,0.3333333333333333,0.23214285714285715,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.6470588235294117,0.5893584241223726,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
0.1176470588235294,0.055793991416309016,1.0,1.0,0.6785714285714286,0.0,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
0.6029411764705882,0.15302079894354573,1.0,1.0,0.035714285714285754,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.16176470588235292,0.07081545064377683,1.0,1.0,0.5535714285714286,0.3333333333333333,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.08823529411764706,0.10784637394079453,0.3333333333333333,0.3333333333333333,0.10714285714285715,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True
0.16176470588235292,0.08093980411576977,0.3333333333333333,0.6666666666666667,0.30357142857142855,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.029411764705882346,0.23995818201826785,0.0,1.0,0.23214285714285715,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.2941176470588235,0.39303400462198745,0.0,1.0,0.42857142857142855,0.0,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.10294117647058824,0.04974138879718279,1.0,1.0,0.6785714285714286,0.6666666666666667,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.20588235294117646,0.08638714647298339,0.3333333333333333,0.3333333333333333,0.19642857142857145,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.47058823529411764,0.08633212281280951,1.0,1.0,0.32142857142857145,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True
0.01470588235294118,0.1759656652360515,0.0,1.0,0.9821428571428572,0.0,0.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.10294117647058824,0.24876196764608782,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.16176470588235292,0.3631561571475735,0.0,0.3333333333333333,0.26785714285714285,0.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
0.6470588235294117,0.3538571585781886,1.0,1.0,0.33928571428571425,0.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0.029411764705882346,0.005117200396170352,1.0,0.0,0.14285714285714285,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.24347969626939586,0.0,1.0,0.01785714285714285,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.6470588235294117,0.5342797402883239,0.0,0.3333333333333333,0.125,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.1176470588235294,0.03895675140310334,0.3333333333333333,0.6666666666666667,0.49999999999999994,0.3333333333333333,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
0.029411764705882346,0.06184659403543523,0.0,0.3333333333333333,0.30357142857142855,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True
0.47058823529411764,0.3685484758446132,0.3333333333333333,0.3333333333333333,0.28571428571428575,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True
0.20588235294117646,0.09315505667436998,1.0,1.0,0.07142857142857145,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.03994717728623308,1.0,1.0,0.28571428571428575,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.05749972488169913,0.6666666666666667,0.0,0.10714285714285715,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.2941176470588235,0.06228678331682623,1.0,0.0,0.125,0.3333333333333333,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
0.029411764705882346,0.044018928139099814,1.0,0.0,0.28571428571428575,0.3333333333333333,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True
0.6470588235294117,0.39760096841641906,1.0,0.0,0.5535714285714286,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
0.1176470588235294,0.020248706943985912,1.0,1.0,0.6607142857142858,0.0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.08823529411764706,0.07411687025420931,0.6666666666666667,0.3333333333333333,0.37499999999999994,0.0,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
0.10294117647058824,0.07301639705073182,1.0,0.0,0.01785714285714285,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.028942445251458126,1.0,0.3333333333333333,0.16071428571428575,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.1176470588235294,0.09425552987784747,1.0,0.3333333333333333,0.21428571428571425,0.3333333333333333,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True
