Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position_Catcher,Position_Designated_hitter,Position_First_base,Position_Outfield,Position_Second_base,Position_Shortstop,Position_Third_base
0.1875,0.4520748100526008,0.45119918846460405,0.47798742138364786,0.4358365019011407,0.29770992366412213,0.2750809061488673,0.05562913907284768,0.36335676625659047,0.22658165767533106,0.08586830958798614,0.6292682926829267,0.588235294117647,0.35173824130879355,0.8777777777777773,False,False,True,False,False,False,False
0.6875,0.6487434248977205,0.556119121802768,0.5278526504941599,0.5190114068441065,0.5305343511450382,0.1779935275080906,0.6291390728476821,0.6673989455184535,0.45120156939676315,0.7454755487100501,0.5902439024390242,0.5847750865051902,0.6707566462167691,0.7833333333333332,False,False,False,True,False,False,False
0.25,0.5151957919345411,0.5073545395261214,0.4335130278526505,0.47884980988593157,0.44783715012722647,0.22330097087378642,0.3814569536423841,0.554920913884007,0.28445316331535064,0.27685791297651136,0.5999999999999999,0.5086505190311419,0.5541922290388548,0.8277777777777775,False,False,False,True,False,False,False
0.25,0.3135593220338983,0.2553438156655315,0.12353998203054807,0.20080798479087453,0.17302798982188294,0.15857605177993528,0.019867549668874173,0.14235500878734622,0.13192741539970576,0.050827878321139774,0.36585365853658525,0.3494809688581315,0.22699386503067492,0.8722222222222218,True,False,False,False,False,False,False
0.1875,0.3319696084161309,0.2870806463299761,0.19676549865229112,0.25427756653992395,0.2340966921119593,0.10679611650485438,0.05562913907284768,0.14191564147627417,0.1726336439431094,0.26222564497497114,0.5073170731707317,0.45328719723183397,0.3169734151329244,0.8888888888888884,False,False,False,False,True,False,False
0.1875,0.4465225014611338,0.4420694152597638,0.5408805031446541,0.468393536121673,0.5025445292620866,0.41423948220064727,0.3152317880794702,0.5021968365553603,0.3712604217753801,0.19946091644204852,0.7658536585365854,0.6955017301038062,0.6809815950920248,0.833333333333333,False,False,False,True,False,False,False
0.25,0.2901811805961426,0.21686834287370482,0.20575022461814918,0.19201520912547526,0.13231552162849872,0.08414239482200647,0.19602649006622516,0.22451669595782073,0.22903384011770478,0.2098575279168271,0.5024390243902439,0.5847750865051902,0.5112474437627812,0.9333333333333336,False,False,False,True,False,False,False
0.0,0.27352425482174164,0.24135932178827624,0.16666666666666669,0.21340304182509506,0.16539440203562342,0.1488673139158576,0.022516556291390728,0.1695957820738137,0.12604217753800884,0.0862533692722372,0.5024390243902439,0.42560553633218,0.28834355828220865,0.6833333333333327,False,False,False,False,False,True,False
0.0,0.24430157802454705,0.20404318527642928,0.15408805031446543,0.1865494296577947,0.1743002544529262,0.07766990291262137,0.07417218543046358,0.14674868189806678,0.10397253555664542,0.1490180978051598,0.5414634146341464,0.45328719723183397,0.38445807770961155,0.9000000000000004,False,False,False,True,False,False,False
0.1875,0.3395675043834015,0.27889283385261937,0.1877807726864331,0.24287072243346008,0.17557251908396948,0.10679611650485438,0.12450331125827814,0.19068541300527242,0.07945071113290829,0.25144397381594147,0.4878048780487805,0.3460207612456747,0.3680981595092025,0.7222222222222223,False,False,False,False,False,False,True
0.125,0.3959672706019871,0.3620752119411637,0.33557951482479786,0.3217680608365019,0.35114503816793896,0.11650485436893204,0.18940397350993377,0.2965729349736379,0.34085335948994605,0.3095879861378514,0.5170731707317073,0.5640138408304498,0.4396728016359918,0.9055555555555559,False,False,False,True,False,False,False
0.25,0.22033898305084743,0.1996232157090066,0.169811320754717,0.18488593155893535,0.178117048346056,0.15857605177993528,0.017218543046357615,0.15905096660808435,0.11623344776851398,0.007316134000770119,0.5560975609756098,0.48788927335640153,0.343558282208589,0.8166666666666664,True,False,False,False,False,False,False
0.3125,0.33606078316773813,0.27186435765524236,0.14061096136567836,0.21696768060836502,0.1692111959287532,0.10032362459546926,0.013245033112582781,0.14191564147627417,0.06768023540951447,0.03350019252984213,0.3853658536585365,0.26643598615916964,0.19836400817995908,0.7611111111111111,True,False,False,False,False,False,False
0.25,0.38866160140268846,0.3133830881820158,0.18418688230008987,0.251425855513308,0.24936386768447838,0.10355987055016182,0.10728476821192053,0.22100175746924428,0.21971554683668468,0.2445128994994224,0.3951219512195121,0.4152249134948096,0.3108384458077709,0.9555555555555557,True,False,False,False,False,False,False
0.1875,0.38018702513150204,0.2986015506122745,0.169811320754717,0.2573669201520913,0.24427480916030536,0.03883495145631068,0.09006622516556291,0.18673110720562391,0.2697400686611084,0.11821332306507508,0.47804878048780486,0.5294117647058822,0.3169734151329244,0.9333333333333336,True,False,False,False,False,False,False
0.375,0.5043834015195792,0.4580102891094848,0.39577717879604674,0.4681558935361217,0.5572519083969466,0.23300970873786409,0.09536423841059602,0.40861159929701224,0.16969102501226094,0.1667308432807085,0.7121951219512195,0.5536332179930794,0.46625766871165647,0.927777777777778,False,False,True,False,False,False,False
0.125,0.29281122150789013,0.2571552786029998,0.24079065588499554,0.23930608365019013,0.23027989821882952,0.13268608414239483,0.12980132450331125,0.2390158172231986,0.19519372241294755,0.16172506738544473,0.5707317073170732,0.5501730103806228,0.46012269938650313,0.9055555555555559,False,False,False,True,False,False,False
0.1875,0.4070718877849211,0.36924860517353814,0.422282120395328,0.3486216730038023,0.3015267175572519,0.16828478964401294,0.3350993377483444,0.41695957820738133,0.4188327611574301,0.3892953407778206,0.5951219512195121,0.6678200692041523,0.5910020449897753,0.9055555555555559,False,False,False,True,False,False,False
0.0,0.22443015780245468,0.15049634084486635,0.1725067385444744,0.13022813688212925,0.09287531806615777,0.07766990291262137,0.11390728476821192,0.13532513181019332,0.15743011280039237,0.1012706969580285,0.46341463414634143,0.5432525951557092,0.44989775051124753,0.9444444444444446,False,False,True,False,False,False,False
0.0,0.2764465225014611,0.3008477646547352,0.28301886792452835,0.25475285171102663,0.13231552162849872,0.25889967637540456,0.04105960264900662,0.10852372583479789,0.07699852869053457,0.030804774740084712,0.4536585365853658,0.32525951557093413,0.27811860940695304,0.7055555555555557,False,False,False,True,False,False,False
0.375,0.3842781998831093,0.4088109557278458,0.60062893081761,0.41943916349809884,0.44910941475826976,0.3300970873786408,0.0913907284768212,0.4081722319859402,0.260912211868563,0.16056988833269156,0.7170731707317073,0.602076124567474,0.4846625766871166,0.0,False,False,False,True,False,False,False
0.375,0.5628287551139683,0.5919136294471415,0.7637017070979335,0.6658745247148289,0.3994910941475827,0.5889967637540453,0.09933774834437085,0.4090509666080843,0.4963217263364394,0.08856372737774355,0.8634146341463416,0.7647058823529411,0.5010224948875257,0.5388888888888888,False,False,False,True,False,False,False
0.25,0.3080070134424313,0.27679153684515617,0.23989218328840972,0.24881178707224338,0.1984732824427481,0.1941747572815534,0.025165562913907286,0.20826010544815465,0.198136341343796,0.06584520600693107,0.526829268292683,0.5017301038062285,0.30879345603271985,0.8166666666666664,False,False,False,True,False,False,False
0.5,0.5081823495032144,0.5006158973987392,0.5727762803234501,0.5349334600760456,0.4936386768447837,0.5080906148867315,0.1695364238410596,0.4586994727592267,0.32319764590485534,0.2895648825567963,0.7804878048780488,0.6643598615916955,0.5582822085889572,0.8444444444444441,False,False,False,True,False,False,False
0.1875,0.16218585622443016,0.10607926961814362,0.06648697214734951,0.08697718631178707,0.06743002544529263,0.025889967637540454,0.026490066225165563,0.07073813708260104,0.10250122609122118,0.05198305737389295,0.3902439024390243,0.48442906574394473,0.24335378323108386,0.9055555555555559,True,False,False,False,False,False,False
0.0,0.2767387492694331,0.2921527425548873,0.23180592991913748,0.2252851711026616,0.17684478371501272,0.37216828478964403,0.033112582781456956,0.1282952548330404,0.058852378616969105,0.10011551790527531,0.34634146341463423,0.22145328719723179,0.2801635991820041,0.3111111111111109,False,False,False,False,False,False,True
0.375,0.4681472822910578,0.4119266719802913,0.4420485175202157,0.39401140684410646,0.41984732824427484,0.2394822006472492,0.13245033112582782,0.35544815465729346,0.4717999019127023,0.15132845591066615,0.6146341463414633,0.6782006920415224,0.44580777096114527,0.8944444444444439,False,False,False,True,False,False,False
0.0,0.12945645821157217,0.10441272371567278,0.09389038634321653,0.09149239543726236,0.08778625954198474,0.05825242718446602,0.02119205298013245,0.07908611599297012,0.08484551250613045,0.053523296110897185,0.46341463414634143,0.48096885813148793,0.3047034764826176,0.8166666666666664,False,False,False,False,True,False,False
0.125,0.22910578609000581,0.19600028983407003,0.1253369272237197,0.16872623574144485,0.1412213740458015,0.042071197411003236,0.08079470198675497,0.13312829525483305,0.09122118685630211,0.13977666538313438,0.46341463414634143,0.39446366782006925,0.33946830265848676,0.916666666666667,True,False,False,False,False,False,False
0.125,0.34687317358270015,0.3428737048039997,0.275381850853549,0.29895437262357416,0.22137404580152673,0.2394822006472492,0.026490066225165563,0.1977152899824253,0.15497793035801866,0.1716155587449388,0.4926829268292683,0.4186851211072664,0.2842535787321064,0.594444444444445,False,False,False,False,False,True,False
0.5,0.5046756282875511,0.4483733062821535,0.3876909254267745,0.4047053231939164,0.3435114503816794,0.2168284789644013,0.05695364238410596,0.36335676625659047,0.34624816086316823,0.19830573738929533,0.5414634146341464,0.546712802768166,0.3169734151329244,0.7611111111111111,False,False,False,False,False,False,True
0.1875,0.25599064874342486,0.19904354756901677,0.1711590296495957,0.16254752851711024,0.14631043256997456,0.06148867313915858,0.03576158940397351,0.10500878734622143,0.13045610593428153,0.1694262610704659,0.4048780487804877,0.41176470588235303,0.2515337423312884,0.8499999999999996,False,False,False,False,True,False,False
0.0,0.26417299824663937,0.25164843127309616,0.2619047619047619,0.2412072243346008,0.20229007633587787,0.06472491909385114,0.2543046357615894,0.3057996485061511,0.27954879843060326,0.14824797843665768,0.6048780487804877,0.6643598615916955,0.6012269938650308,0.7833333333333332,False,False,False,False,False,False,True
0.5,0.7185856224430157,0.7229910876023478,0.5907457322551662,0.6247623574144486,0.4936386768447837,0.2977346278317152,0.10993377483443709,0.33831282952548325,0.3526238352133399,0.2857142857142857,0.4926829268292683,0.41176470588235303,0.29038854805725983,0.8444444444444441,False,False,False,False,False,True,False
0.1875,0.3793103448275862,0.3883051952757047,0.39308176100628933,0.40375475285171103,0.3753180661577608,0.2621359223300971,0.13642384105960265,0.3330404217926186,0.1554683668464934,0.10627647285329225,0.7317073170731707,0.5432525951557092,0.507157464212679,0.7722222222222221,False,False,False,False,False,False,True
0.1875,0.2571595558153127,0.26990797768277663,0.26909254267744837,0.2276615969581749,0.13740458015267176,0.1262135922330097,0.015894039735099338,0.1968365553602812,0.17067189798921042,0.11166730843280709,0.448780487804878,0.44290657439446357,0.22290388548057266,0.6888888888888891,False,False,False,True,False,False,False
0.0625,0.08737580362361191,0.06847329903630173,0.038185085354896675,0.05109315589353612,0.04198473282442749,0.022653721682847898,0.006622516556291391,0.04130052724077328,0.08435507601765571,0.055833654216403544,0.2878048780487805,0.46020761245674735,0.1554192229038855,0.8666666666666663,True,False,False,False,False,False,False
0.125,0.16832261835184104,0.12593290341279617,0.07816711590296496,0.11525665399239544,0.08778625954198474,0.0970873786407767,0.0026490066225165563,0.08567662565905096,0.07797940166748406,0.05775895263765884,0.5219512195121951,0.47750865051903113,0.2822085889570553,0.8444444444444441,True,False,False,False,False,False,False
0.25,0.49006428988895384,0.4615607564669227,0.5179694519317161,0.4883555133079848,0.44529262086514,0.41423948220064727,0.1271523178807947,0.39762741652021083,0.45120156939676315,0.10627647285329225,0.7658536585365854,0.7335640138408306,0.5153374233128836,0.7277777777777779,False,False,False,False,False,True,False
0.5,0.548217416715371,0.5345264835881458,0.4986522911051214,0.5030893536121673,0.5547073791348601,0.22977346278317154,0.10463576158940398,0.3027240773286467,0.35850907307503677,0.24143242202541393,0.5999999999999999,0.5570934256055362,0.3885480572597138,0.7388888888888889,False,False,False,False,False,True,False
0.4375,0.353302162478083,0.17585682196942254,0.13117699910152741,0.15256653992395436,0.11959287531806616,0.05177993527508091,0.07152317880794702,0.11775043936731107,0.17802844531633155,0.13361571043511744,0.47317073170731705,0.5432525951557092,0.33946830265848676,0.9555555555555557,False,False,True,False,False,False,False
0.3125,0.3652834599649328,0.2941815810448518,0.17430368373764601,0.28445817490494296,0.2519083969465649,0.13592233009708737,0.022516556291390728,0.22759226713532513,0.15399705738106917,0.06507508663842895,0.6243902439024389,0.5121107266435987,0.33946830265848676,0.8777777777777773,True,False,False,False,False,False,False
0.5,0.3471654003506721,0.18179842040431854,0.17475292003593892,0.15945817490494296,0.138676844783715,0.05501618122977347,0.10198675496688742,0.14411247803163446,0.18881804806277588,0.1547939930689257,0.48292682926829267,0.5640138408304498,0.4028629856850717,0.8833333333333329,False,False,False,True,False,False,False
0.375,0.5663354763296317,0.5361205709731179,0.39487870619946097,0.4474809885931559,0.3155216284987277,0.25889967637540456,0.018543046357615896,0.22231985940246046,0.3271211378126533,0.2922603003465537,0.4439024390243902,0.4221453287197232,0.22699386503067492,0.8111111111111109,False,False,False,False,False,True,False
0.0625,0.28404441846873174,0.25643069342801245,0.18059299191374664,0.22409695817490494,0.2251908396946565,0.10032362459546926,0.10596026490066225,0.19024604569420034,0.14762138303089753,0.25991528686946475,0.4878048780487805,0.44290657439446357,0.38445807770961155,0.6888888888888891,False,False,False,False,False,False,True
0.8125,0.7706019871420221,0.6902398376929209,0.5624438454627134,0.6378326996197718,0.6348600508905853,0.255663430420712,0.5019867549668874,0.7166080843585237,0.4453163315350662,0.718906430496727,0.575609756097561,0.5190311418685121,0.5357873210633948,0.9555555555555557,False,False,True,False,False,False,False
0.3125,0.4605493863237872,0.41772335338018984,0.380952380952381,0.3719106463878327,0.3473282442748092,0.24919093851132687,0.05562913907284768,0.24428822495606325,0.3423246689553703,0.2537543319214478,0.5219512195121951,0.5397923875432524,0.32719836400818,0.8277777777777775,False,False,False,True,False,False,False
0.0,0.1776738749269433,0.16100282588218245,0.15274034141958673,0.15636882129277568,0.1297709923664122,0.08414239482200647,0.017218543046357615,0.10369068541300526,0.12506130456105935,0.04659222179437813,0.6048780487804877,0.5709342560553632,0.3374233128834356,0.7555555555555555,False,False,False,False,True,False,False
0.75,0.7481005260081822,0.6328526918339251,0.5269541778975741,0.5173479087452472,0.40966921119592875,0.09061488673139159,0.5165562913907285,0.5681019332161688,0.5252574791564493,0.46553715825953024,0.42439024390243896,0.47750865051903113,0.44989775051124753,0.7833333333333332,False,False,False,False,False,False,True
0.125,0.22735242548217416,0.12397652344033043,0.10287511230907458,0.10432509505703422,0.11323155216284989,0.05825242718446602,0.03443708609271523,0.07337434094903339,0.04757233938205003,0.11128224874855602,0.42439024390243896,0.3356401384083043,0.3149284253578732,0.8777777777777773,False,False,False,True,False,False,False
0.125,0.36820572764465226,0.35424969205130064,0.28301886792452835,0.28469581749049433,0.28498727735368956,0.2038834951456311,0.12582781456953643,0.1977152899824253,0.14762138303089753,0.3118983442433577,0.3951219512195121,0.3391003460207611,0.33946830265848676,0.7555555555555555,False,False,False,False,False,True,False
0.0,0.25248392752776155,0.22969350047098036,0.20709793351302788,0.1865494296577947,0.1717557251908397,0.08090614886731393,0.22913907284768212,0.21924428822495606,0.17949975478175578,0.34732383519445514,0.3999999999999999,0.44982698961937717,0.5112474437627812,0.9500000000000002,False,False,True,False,False,False,False
0.0625,0.3845704266510812,0.3788855880008695,0.3418688230008985,0.34672053231939165,0.30025445292620867,0.44660194174757284,0.06490066225165562,0.34050966608084354,0.22412947523295734,0.1716155587449388,0.5560975609756098,0.4913494809688581,0.3987730061349694,0.75,False,False,False,False,True,False,False
0.125,0.2022209234365868,0.14078689950003626,0.10871518418688231,0.12167300380228137,0.12086513994910943,0.06472491909385114,0.052980132450331126,0.132688927943761,0.1255517410495341,0.09664998074701578,0.4585365853658536,0.4982698961937717,0.35378323108384463,0.9055555555555559,True,False,False,False,False,False,False
0.0625,0.3082992402104033,0.26628505180784,0.1895777178796047,0.2259980988593156,0.17048346055979643,0.1423948220064725,0.0728476821192053,0.14103690685413006,0.13879352623835214,0.23950712360415863,0.4536585365853658,0.40830449826989623,0.3128834355828221,0.833333333333333,False,False,False,False,False,True,False
0.5,0.36586791350087666,0.28034200420259403,0.2129380053908356,0.2647338403041825,0.2875318066157761,0.0970873786407767,0.11390728476821192,0.2117750439367311,0.1118195193722413,0.2710820177127455,0.5902439024390242,0.46366782006920415,0.43762781186094074,0.8833333333333329,False,False,False,True,False,False,False
0.1875,0.44243132670952656,0.48097963915658287,0.5422282120395328,0.4836026615969582,0.3384223918575064,0.511326860841424,0.08741721854304636,0.46089630931458697,0.3030897498773909,0.06045437042741625,0.6878048780487804,0.588235294117647,0.4396728016359918,0.44444444444444464,False,False,False,False,False,True,False
0.0625,0.29514903565166567,0.2746902398376929,0.21698113207547173,0.23312737642585551,0.17557251908396948,0.1423948220064725,0.0026490066225165563,0.08479789103690684,0.11378126532614027,0.18251829033500191,0.4585365853658536,0.37370242214532867,0.229038854805726,0.7388888888888889,False,False,False,False,False,True,False
0.1875,0.3959672706019871,0.33164263459169624,0.211141060197664,0.30014258555133083,0.33078880407124683,0.08737864077669903,0.11125827814569536,0.25219683655536024,0.1598822952427661,0.2229495571813631,0.5365853658536586,0.45328719723183397,0.3865030674846626,0.7611111111111111,False,False,False,False,False,False,True
0.125,0.36586791350087666,0.30867328454459825,0.1936208445642408,0.25332699619771865,0.20737913486005088,0.0744336569579288,0.052980132450331126,0.1766256590509666,0.15252574791564494,0.13438582980361954,0.41951219512195115,0.36678200692041507,0.24539877300613505,0.8666666666666663,False,False,False,False,False,True,False
0.0625,0.3448275862068965,0.3434533729439896,0.30458221024258764,0.34672053231939165,0.36386768447837153,0.15210355987055016,0.11655629139072848,0.24604569420035147,0.2270720941638058,0.04697728147862919,0.6878048780487804,0.5951557093425606,0.4723926380368099,0.9388888888888891,False,False,False,True,False,False,False
0.0,0.07393337229690239,0.029635533656981385,0.026504941599281222,0.024952471482889732,0.015267175572519087,0.012944983818770227,0.018543046357615896,0.03031634446397188,0.018146150073565473,0.05775895263765884,0.3414634146341464,0.3391003460207611,0.2719836400817997,0.8888888888888884,False,False,True,False,False,False,False
0.0,0.11133839859731151,0.11687558872545468,0.0876010781671159,0.0803231939163498,0.07888040712468194,0.0744336569579288,0.003973509933774834,0.0641476274165202,0.06375674350171653,0.09048902579899884,0.224390243902439,0.24567474048442905,0.14723926380368108,0.5111111111111111,True,False,False,False,False,False,False
0.25,0.25511396843950906,0.19918846460401424,0.17385444743935313,0.15945817490494296,0.14631043256997456,0.03559870550161812,0.16158940397350993,0.18629173989455183,0.26728788621873467,0.23373122834039275,0.3853658536585365,0.5778546712802768,0.42535787321063395,0.927777777777778,True,False,False,False,False,False,False
0.1875,0.31589713617767384,0.2456343743207014,0.1725067385444744,0.217680608365019,0.17557251908396948,0.03559870550161812,0.13509933774834437,0.19024604569420034,0.14565963707699855,0.2371967654986523,0.5073170731707317,0.45674740484429077,0.39468302658486715,0.8722222222222218,False,False,False,True,False,False,False
0.25,0.28959672706019873,0.27657416129265994,0.2367475292003594,0.2338403041825095,0.24173027989821882,0.13592233009708737,0.019867549668874173,0.179701230228471,0.14565963707699855,0.14516750096264922,0.4536585365853658,0.4186851211072664,0.2699386503067485,0.7166666666666668,False,False,False,False,False,False,True
0.625,0.4079485680888369,0.2555611912180277,0.2138364779874214,0.26164448669201523,0.15139949109414758,0.16828478964401294,0.04105960264900662,0.18321616871704746,0.13339872486513,0.12321909896033885,0.697560975609756,0.5674740484429066,0.38445807770961155,0.8833333333333329,False,False,False,True,False,False,False
0.4375,0.5397428404441846,0.49134120715890156,0.49550763701707107,0.46863117870722437,0.4541984732824428,0.18446601941747573,0.41589403973509936,0.4705623901581722,0.42815105443845025,0.39661147477859066,0.6146341463414633,0.6089965397923875,0.5889570552147241,0.8666666666666663,False,False,False,True,False,False,False
0.4375,0.4713617767387493,0.4517063980870952,0.5157232704402516,0.48193916349809884,0.49872773536895676,0.2394822006472492,0.3973509933774834,0.5184534270650264,0.2864149092692496,0.2006160954948017,0.775609756097561,0.6401384083044983,0.6993865030674848,0.7888888888888888,False,False,False,True,False,False,False
0.0,0.14903565166569258,0.12477356713281647,0.10646900269541779,0.11430608365019011,0.09287531806615777,0.05501618122977347,0.007947019867549669,0.07161687170474516,0.08386463952918097,0.06777050442818637,0.5219512195121951,0.48096885813148793,0.2719836400817997,0.8444444444444441,False,False,False,True,False,False,False
0.0625,0.2618351841028638,0.20563727266140136,0.1657681940700809,0.1642110266159696,0.15521628498727735,0.07766990291262137,0.09271523178807947,0.1282952548330404,0.08092202059833252,0.25837504813246054,0.3804878048780487,0.30449826989619366,0.3333333333333333,0.9000000000000004,False,False,False,True,False,False,False
0.25,0.46756282875511396,0.4380117382798348,0.4339622641509434,0.4258555133079848,0.4173027989821883,0.37216828478964403,0.23576158940397351,0.5140597539543058,0.41785188818048064,0.33269156719291487,0.6390243902439023,0.6435986159169551,0.5439672801635993,0.8166666666666664,False,False,False,False,True,False,False
0.0,0.21712448860315603,0.19295703209912324,0.18059299191374664,0.19771863117870725,0.1921119592875318,0.17475728155339806,0.039735099337748346,0.16300527240773285,0.05541932319764591,0.08394301116673084,0.6878048780487804,0.4913494809688581,0.45603271983640087,0.6611111111111105,False,False,False,False,False,False,True
0.625,0.6563413208649912,0.6719802912832404,0.7097933513027853,0.6848859315589354,0.594147582697201,0.7864077669902912,0.11390728476821192,0.6827768014059754,0.2937714565963708,0.1039661147477859,0.7170731707317073,0.5778546712802768,0.47852760736196326,0.8944444444444439,False,False,True,False,False,False,False
0.1875,0.28667445938047925,0.2928773277298746,0.4097035040431267,0.3053707224334601,0.30279898218829515,0.22330097087378642,0.08211920529801324,0.2407732864674868,0.2962236390387445,0.08163265306122448,0.7268292682926829,0.7370242214532872,0.4948875255623723,0.344444444444445,False,False,False,False,False,False,True
0.0,0.14699006428988895,0.10600681110064489,0.10242587601078167,0.0879277566539924,0.07760814249363869,0.06148867313915858,0.011920529801324502,0.04481546572934973,0.08239333006375675,0.0862533692722372,0.4048780487804877,0.44290657439446357,0.24539877300613505,0.833333333333333,False,False,False,False,True,False,False
0.4375,0.5210403272939801,0.466343018621839,0.38005390835579517,0.4474809885931559,0.3753180661577608,0.41747572815533984,0.03576158940397351,0.4011423550087873,0.312408043158411,0.1085868309587986,0.6243902439024389,0.5570934256055362,0.37423312883435594,0.7111111111111112,False,False,False,False,False,False,True
0.0625,0.24254821741671534,0.21824505470618072,0.27133872416891286,0.25950570342205326,0.21501272264631044,0.13268608414239483,0.14966887417218544,0.2289103690685413,0.15497793035801866,0.04697728147862919,0.9170731707317072,0.7577854671280275,0.6768916155419225,0.7999999999999998,False,False,False,True,False,False,False
0.1875,0.33167738164815896,0.3533077313238171,0.4712488769092543,0.344106463878327,0.2366412213740458,0.17152103559870552,0.05827814569536424,0.28339191564147626,0.25502697400686614,0.0627647285329226,0.6390243902439023,0.588235294117647,0.3578732106339469,0.42777777777777803,False,False,False,True,False,False,False
0.375,0.49532437171244886,0.5255416274183031,0.7093441150044923,0.6057509505703422,0.6564885496183206,0.598705501618123,0.1337748344370861,0.6340070298769771,0.3550760176557136,0.09395456295725838,0.9024390243902438,0.754325259515571,0.6216768916155422,0.7277777777777779,False,False,False,True,False,False,False
0.0625,0.22180011689070717,0.15658285631475982,0.10736747529200359,0.13735741444866922,0.12086513994910943,0.03559870550161812,0.0423841059602649,0.09710017574692442,0.08435507601765571,0.11975356180207931,0.47804878048780486,0.42560553633218,0.3047034764826176,0.916666666666667,False,False,False,True,False,False,False
0.1875,0.4275277615429573,0.40859358017534964,0.3845462713387242,0.3738117870722434,0.36259541984732824,0.16828478964401294,0.36688741721854307,0.4969244288224956,0.3800882785679255,0.33384674624566807,0.5560975609756098,0.5813148788927336,0.5766871165644172,0.9444444444444446,False,False,True,False,False,False,False
0.25,0.3419053185271771,0.3083834504746033,0.3117699910152741,0.3486216730038023,0.40076335877862596,0.17475728155339806,0.08344370860927153,0.33040421792618624,0.23393820500245222,0.09510974201001154,0.853658536585366,0.7370242214532872,0.556237218813906,0.8777777777777773,False,False,False,True,False,False,False
0.0625,0.2574517825832846,0.22947612491848418,0.18194070080862534,0.19700570342205326,0.16666666666666666,0.09061488673139159,0.0847682119205298,0.13708260105448156,0.08386463952918097,0.1366961879091259,0.46829268292682924,0.37024221453287187,0.343558282208589,0.8888888888888884,False,False,False,False,True,False,False
0.25,0.19637638807714786,0.1307151655677125,0.09748427672955975,0.11596958174904944,0.11450381679389314,0.07119741100323625,0.031788079470198675,0.09007029876977152,0.13487003433055422,0.11128224874855602,0.4878048780487805,0.5640138408304498,0.3333333333333333,0.8444444444444441,True,False,False,False,False,False,False
0.0,0.24810052600818233,0.24831533946815448,0.24034141958670263,0.22172053231939165,0.17557251908396948,0.1488673139158576,0.02119205298013245,0.20518453427065025,0.13192741539970576,0.016172506738544475,0.5170731707317073,0.46712802768166095,0.2924335378323108,0.5611111111111118,False,False,False,False,False,False,True
0.0,0.10578609000584455,0.09006593725092385,0.051662174303683736,0.07319391634980989,0.054707379134860054,0.02912621359223301,0.054304635761589407,0.06942003514938488,0.04806277587052477,0.09318444358875626,0.37560975609756087,0.3529411764705881,0.3353783231083845,0.9055555555555559,True,False,False,False,False,False,False
0.3125,0.45879602571595557,0.45648866024201146,0.39847259658580414,0.3669201520912548,0.311704834605598,0.3042071197411003,0.06225165562913907,0.26230228471001754,0.19176066699362435,0.11089718906430496,0.3999999999999999,0.32871972318339093,0.26789366053169744,0.4555555555555557,False,False,False,False,False,True,False
0.125,0.3763880771478667,0.326570538366785,0.31221922731356694,0.27827946768060835,0.26717557251908397,0.0970873786407767,0.31920529801324504,0.3053602811950791,0.2618930848455125,0.4751636503658067,0.46341463414634143,0.4982698961937717,0.5419222903885481,0.8888888888888884,False,False,False,True,False,False,False
0.5625,0.6633547632963178,0.641547713933773,0.5700808625336927,0.6739543726235742,0.5979643765903309,0.5566343042071198,0.17483443708609273,0.539103690685413,0.310446297204512,0.21524836349634194,0.7609756097560976,0.5986159169550174,0.5092024539877302,0.8111111111111109,False,False,False,True,False,False,False
0.25,0.3983050847457627,0.4173610607926962,0.4119496855345912,0.37690114068441066,0.2900763358778626,0.2621359223300971,0.02781456953642384,0.328646748681898,0.20009808729769496,0.10897189064304967,0.5414634146341464,0.45328719723183397,0.3006134969325153,0.6666666666666661,False,False,False,False,True,False,False
0.1875,0.34307422559906486,0.30055793058474023,0.26864330637915546,0.28564638783269963,0.24045801526717558,0.21035598705501618,0.05827814569536424,0.20254833040421794,0.20009808729769496,0.05005775895263766,0.5999999999999999,0.5397923875432524,0.38241308793456036,0.7555555555555555,False,False,False,False,False,False,True
0.0,0.2548217416715371,0.2132454169987682,0.20170709793351305,0.19795627376425856,0.22264631043256997,0.20064724919093851,0.09271523178807947,0.22847100175746923,0.14811181951937227,0.13823642664613014,0.5609756097560976,0.5190311418685121,0.4826175869120655,0.7611111111111111,False,False,False,True,False,False,False
0.0625,0.20514319111630624,0.23114267082095502,0.2533692722371968,0.2200570342205323,0.1984732824427481,0.16828478964401294,0.013245033112582781,0.09666080843585237,0.10299166257969593,0.08394301116673084,0.5951219512195121,0.46366782006920415,0.343558282208589,0.25,False,False,False,True,False,False,False
0.3125,0.15283459964932788,0.11310774581552062,0.058400718778077274,0.093393536121673,0.08269720101781171,0.01941747572815534,0.007947019867549669,0.0812829525483304,0.0299166257969593,0.045051983057373894,0.3999999999999999,0.2906574394463668,0.20040899795501027,0.9222222222222225,True,False,False,False,False,False,False
0.125,0.3629456458211572,0.3434533729439896,0.30503144654088055,0.28730988593155893,0.20992366412213742,0.2815533980582524,0.04900662251655629,0.16036906854130054,0.18146150073565476,0.34077782056218714,0.4439024390243902,0.39446366782006925,0.29038854805725983,0.9000000000000004,False,False,False,True,False,False,False
