DVRT,Prestige_score,Sex_female,Sex_male,Educational_level_3rd_level_complete,Educational_level_3rd_level_incomplete,Educational_level_Junior_cycle_incomplete-secondary_school,Educational_level_Junior_cycle_incomplete-vocational_school,Educational_level_Junior_cycle_terminal_leaver-secondary_school,Educational_level_Junior_cycle_terminal_leaver-vocational_school,Educational_level_Primary_terminal_leaver,Educational_level_Senior_cycle_incomplete-secondary_school,Educational_level_Senior_cycle_incomplete-vocational_school,Educational_level_Senior_cycle_terminal_leaver-secondary_school,Type_school_primary_terminal_leaver,Type_school_secondary,Type_school_vocational
0.6666666666666667,0.4385964912280701,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.06666666666666665,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.06666666666666665,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.6400000000000001,0.7543859649122807,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.41333333333333333,0.33333333333333337,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.5333333333333334,0.17543859649122806,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.8266666666666667,0.29824561403508765,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.06666666666666665,0.33333333333333337,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.4933333333333334,0.42105263157894735,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.10666666666666669,0.33333333333333337,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.5466666666666666,0.17543859649122806,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.6533333333333333,0.33333333333333337,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5333333333333334,0.6842105263157895,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.3866666666666667,0.4385964912280701,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.52,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3466666666666667,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.4933333333333334,0.3508771929824561,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2666666666666666,0.22807017543859642,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.24,0.33333333333333337,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.30666666666666664,0.33333333333333337,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.41333333333333333,0.3508771929824561,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5466666666666666,0.6842105263157895,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3866666666666667,0.4385964912280701,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.06666666666666665,0.3672736694055815,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5066666666666668,0.33333333333333337,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.6000000000000001,0.6140350877192983,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.2666666666666666,0.33333333333333337,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.6400000000000001,0.17543859649122806,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.6266666666666667,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.43999999999999995,0.33333333333333337,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.56,0.38596491228070173,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.06666666666666665,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.5733333333333335,0.17543859649122806,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5466666666666666,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.56,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.06666666666666665,0.7017543859649124,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0.48,0.3672736694055815,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5333333333333334,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.76,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.3333333333333335,0.17543859649122806,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.6400000000000001,0.3672736694055815,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.8266666666666667,0.7017543859649124,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.6933333333333334,0.6842105263157895,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.28,0.38596491228070173,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5066666666666668,0.17543859649122806,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.7066666666666668,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5733333333333335,0.7017543859649124,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3466666666666667,0.33333333333333337,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.42666666666666675,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.4666666666666668,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.8533333333333335,0.3672736694055815,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.06666666666666665,0.22807017543859642,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.48,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.2533333333333334,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.8133333333333335,0.5789473684210525,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5333333333333334,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.48,0.8421052631578948,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.21333333333333337,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0.30666666666666664,0.3672736694055815,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.6933333333333334,0.3672736694055815,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.32000000000000006,0.17543859649122806,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0.2266666666666668,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
