rectal_temperature,pulse,respiratory_rate,nasogastric_reflux_PH,packed_cell_volume,total_protein,abdomcentesis_total_protein,surgery_no,surgery_yes,Age_adult,Age_young,temp_extremities_cold,temp_extremities_cool,temp_extremities_normal,temp_extremities_warm,peripheral_pulse_absent,peripheral_pulse_increased,peripheral_pulse_normal,peripheral_pulse_reduced,mucous_membranes_bright pink,mucous_membranes_bright red,mucous_membranes_dark cyanotic,mucous_membranes_normal pink,mucous_membranes_pale cyanotic,mucous_membranes_pale pink,capillary_refill_time_<3,capillary_refill_time_>=3,capillary_refill_time_meaning unknown,pain_alert no pain,pain_continuous severe pain,pain_depressed,pain_intermittent mild pain,pain_intermittent severe pain,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominal_distension_moderate,abdominal_distension_none,abdominal_distension_severe,abdominal_distension_slight,nasogastric_tube_none,nasogastric_tube_significant,nasogastric_tube_slight,nasogastric_reflux_<1l,nasogastric_reflux_>1l,nasogastric_reflux_none,rectal_examination_absent,rectal_examination_decreased,rectal_examination_increased,rectal_examination_normal,abdomen_distended large intestine,abdomen_distended small intestine,abdomen_firm feces in large intestine,abdomen_normal,abdomen_other,abdominocentesis_appearance_clear,abdominocentesis_appearance_cloudy,abdominocentesis_appearance_serosanguinous,outcome_died,outcome_euthanized,outcome_lived
0.5063792889879846,0.3506493506493507,0.31818181818181823,0.5283091787439614,0.5633802816901409,0.060676779463243874,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0.5925925925925934,0.14285714285714285,0.2559305172941537,0.5283091787439614,0.3943661971830986,0.03850641773628938,0.49,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0.3518518518518512,0.3896103896103897,0.36363636363636365,0.5283091787439614,0.8591549295774648,0.544924154025671,0.19,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
0.518518518518519,0.06493506493506496,0.09090909090909091,0.5283091787439614,0.4225352112676057,0.7316219369894983,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0.5740740740740744,0.4805194805194805,0.36363636363636365,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.2962962962962967,0.19480519480519481,0.13636363636363638,0.4666666666666667,0.5492957746478873,0.05017502917152859,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.518518518518519,0.19480519480519481,0.25,0.5283091787439614,0.6197183098591549,0.7316219369894983,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0.5740740740740744,0.5844155844155845,0.7045454545454546,0.5283091787439614,0.4366197183098592,0.5915985997666278,0.09,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
0.7407407407407405,0.15584415584415584,0.6590909090909091,0.5283091787439614,0.4929577464788733,0.03150525087514586,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0.5370370370370363,0.19480519480519481,0.09090909090909091,0.2666666666666667,0.36619718309859156,0.03150525087514586,0.29000000000000004,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.5370370370370363,0.07792207792207795,0.1818181818181818,0.5283091787439614,0.5070422535211268,0.060676779463243874,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.25974025974025977,0.09090909090909091,0.5283091787439614,0.7887323943661971,0.04900816802800467,0.28481203007518796,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.6296296296296289,0.12987012987012986,0.06818181818181818,0.5283091787439614,0.4788732394366198,0.6382730455075846,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5063792889879846,0.4805194805194805,0.1818181818181818,0.5283091787439614,0.9718309859154929,0.059509918319719954,0.28481203007518796,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0.3333333333333339,0.07792207792207795,0.04545454545454544,0.5283091787439614,0.5867154589166418,0.04317386231038507,0.28481203007518796,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5063792889879846,0.5324675324675325,0.05681818181818182,0.4666666666666667,0.7887323943661971,0.03500583430571762,0.28481203007518796,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.44444444444444375,0.11688311688311687,0.04545454545454544,0.5283091787439614,0.6197183098591549,0.04667444574095683,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0.5063792889879846,0.4805194805194805,0.2559305172941537,0.5283091787439614,0.9154929577464789,0.061843640606767794,0.33,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.16883116883116883,0.6818181818181818,0.5283091787439614,0.5070422535211268,0.03150525087514586,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
0.48148148148148184,0.07792207792207795,0.04545454545454544,0.5283091787439614,0.4647887323943662,0.029171528588098017,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0.3888888888888893,0.11688311688311687,0.25,0.5283091787439614,0.6197183098591549,0.061843640606767794,0.28481203007518796,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0.5925925925925934,0.11688311688311687,0.13636363636363638,0.5283091787439614,0.647887323943662,0.04667444574095683,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
0.3888888888888893,0.11688311688311687,0.1818181818181818,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.20370370370370416,0.31168831168831174,0.25,0.5283091787439614,0.4225352112676057,0.8366394399066511,0.09,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5063792889879846,0.26465785676311987,0.2559305172941537,0.5283091787439614,0.5774647887323944,0.06301050175029171,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.3888888888888893,0.09090909090909094,0.022727272727272735,0.5283091787439614,0.5492957746478873,0.5565927654609102,0.09,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.48148148148148184,0.15584415584415584,0.25,0.5283091787439614,0.5774647887323944,0.0338389731621937,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.4629629629629628,0.06493506493506496,0.1818181818181818,0.5283091787439614,0.5070422535211268,0.028004667444574097,0.28481203007518796,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.518518518518519,0.6103896103896105,0.9090909090909091,0.5283091787439614,0.6056338028169014,0.05484247374562427,0.28481203007518796,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.11111111111111072,0.45454545454545453,0.13636363636363638,0.5283091787439614,0.9859154929577464,0.028004667444574097,0.24,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.5063792889879846,0.7792207792207793,0.5909090909090909,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.7037037037037042,0.7532467532467533,0.9999999999999999,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.26465785676311987,0.04545454545454544,0.5283091787439614,0.5633802816901409,0.04900816802800467,0.28481203007518796,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0.5063792889879846,0.26465785676311987,0.2559305172941537,0.5283091787439614,0.5915492957746479,0.03033838973162195,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5,0.16883116883116883,0.13636363636363638,0.5283091787439614,0.5915492957746479,0.7782963827304551,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.44444444444444375,0.11688311688311687,0.22727272727272727,0.5283091787439614,0.5915492957746479,0.03033838973162195,0.6900000000000001,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0.5555555555555554,0.11688311688311687,0.09090909090909091,0.5283091787439614,0.4929577464788733,0.03733955659276546,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0.3333333333333339,0.3506493506493507,0.4545454545454545,0.5283091787439614,0.9718309859154929,0.025670945157526256,0.39999999999999997,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0.48148148148148184,0.3636363636363637,0.1818181818181818,0.5283091787439614,0.5774647887323944,0.025670945157526256,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.3888888888888893,0.14285714285714285,0.04545454545454544,0.5283091787439614,0.4507042253521127,0.6732788798133023,0.09,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0.48148148148148184,0.26465785676311987,0.1818181818181818,0.5283091787439614,0.9014084507042254,0.05250875145857643,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.3333333333333339,0.06493506493506496,0.13636363636363638,0.5283091787439614,0.4507042253521127,0.6849474912485414,0.09,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.4259259259259265,0.09090909090909094,0.36363636363636365,0.5283091787439614,0.5211267605633803,0.661610268378063,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
0.4259259259259265,0.5844155844155845,0.22727272727272727,0.5283091787439614,0.8591549295774648,0.04317386231038507,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.518518518518519,0.19480519480519481,0.1818181818181818,0.5283091787439614,0.6901408450704225,0.04900816802800467,0.12999999999999998,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.5740740740740744,0.2337662337662338,0.22727272727272727,0.5283091787439614,0.5774647887323944,0.059509918319719954,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0.20370370370370416,0.45454545454545453,0.1818181818181818,0.5283091787439614,0.647887323943662,0.03150525087514586,0.33,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.37037037037037024,0.3506493506493507,0.31818181818181823,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.5063792889879846,0.32467532467532473,0.2559305172941537,0.5283091787439614,0.5492957746478873,0.7782963827304551,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.25925925925925863,0.19480519480519481,0.22727272727272727,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.99,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.45454545454545453,0.2559305172941537,0.5283091787439614,0.7746478873239436,0.03500583430571762,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0.5740740740740744,0.45454545454545453,0.2559305172941537,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.518518518518519,0.11688311688311687,0.11363636363636365,0.5283091787439614,0.6197183098591549,0.8249708284714119,0.19,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.5063792889879846,0.25974025974025977,0.09090909090909091,0.5283091787439614,0.7887323943661971,0.04900816802800467,0.28481203007518796,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.5844155844155845,0.2559305172941537,0.5283091787439614,0.7887323943661971,0.03733955659276546,0.28481203007518796,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.685185185185186,0.8701298701298703,0.8636363636363636,0.5333333333333333,0.6197183098591549,0.04550758459743291,0.52,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
0.5063792889879846,0.6363636363636365,0.31818181818181823,0.5283091787439614,0.6901408450704225,0.05250875145857643,0.46,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.5370370370370363,0.3766233766233767,0.2559305172941537,0.5283091787439614,0.5867154589166418,0.25053765371151604,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.48148148148148184,0.19480519480519481,0.04545454545454544,0.5283091787439614,0.6056338028169014,0.04317386231038507,0.28481203007518796,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0.5555555555555554,0.3506493506493507,0.25,0.7333333333333334,0.6056338028169014,0.04900816802800467,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.6296296296296289,0.11688311688311687,0.36363636363636365,0.5283091787439614,0.5211267605633803,0.7199533255542591,0.28481203007518796,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.4259259259259265,0.32467532467532473,0.2559305172941537,0.5283091787439614,0.647887323943662,0.603267211201867,0.19,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.5925925925925934,0.14285714285714285,0.13636363636363638,0.5283091787439614,0.4507042253521127,0.03850641773628938,0.49,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0.518518518518519,0.07792207792207795,0.13636363636363638,0.5283091787439614,0.6056338028169014,0.661610268378063,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0.48148148148148184,0.29870129870129875,0.11363636363636365,0.5283091787439614,0.9436619718309859,0.08984830805134189,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.666666666666667,0.2207792207792208,0.31818181818181823,0.8,0.5633802816901409,0.04900816802800467,0.49,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.6296296296296289,1.0000000000000002,0.8636363636363636,0.5283091787439614,0.4084507042253521,0.0,0.28481203007518796,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0.5063792889879846,0.3376623376623377,0.7272727272727273,0.5283091787439614,0.6901408450704225,0.7199533255542591,0.19,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.44444444444444375,0.19480519480519481,0.8181818181818182,0.6,0.5070422535211268,0.014002333722287048,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.7222222222222223,0.45454545454545453,0.48863636363636365,0.13333333333333333,0.8732394366197183,0.1131855309218203,0.19,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.518518518518519,0.07792207792207795,0.09090909090909091,0.5283091787439614,0.4366197183098592,0.661610268378063,0.09,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
0.4629629629629628,0.11688311688311687,0.09090909090909091,0.5283091787439614,0.4647887323943662,0.04317386231038507,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0.3333333333333339,0.27272727272727276,0.1818181818181818,0.5283091787439614,0.5633802816901409,0.25053765371151604,0.32,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.5740740740740744,0.6428571428571428,0.4545454545454545,0.13333333333333333,0.7464788732394366,0.7316219369894983,0.19,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.6111111111111116,0.42857142857142855,0.22727272727272727,0.8666666666666667,0.8450704225352113,0.06651108518086347,0.28481203007518796,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.48148148148148184,0.3896103896103897,0.25,0.5283091787439614,0.7183098591549295,0.03267211201866978,0.28481203007518796,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.685185185185186,0.27272727272727276,0.5,0.5283091787439614,0.647887323943662,0.05250875145857643,0.28481203007518796,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.518518518518519,0.11688311688311687,0.2559305172941537,0.13333333333333333,0.5352112676056338,0.7899649941656943,0.28481203007518796,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
